,cleave,0,1,2,3,4,5,6,7
2622,-1,4,17,9,3,14,18,1,12
2623,-1,4,17,14,12,6,3,18,16
2624,-1,4,17,17,1,6,4,14,16
2625,-1,4,18,4,14,18,4,10,13
2626,-1,4,18,10,18,1,6,5,6
2627,-1,4,18,13,1,18,13,4,17
2628,-1,4,18,14,1,10,3,3,17
2629,-1,4,18,14,3,1,4,10,9
2630,-1,4,18,16,10,1,3,10,14
2631,-1,4,18,17,3,4,4,8,9
2632,-1,4,20,4,14,10,16,16,4
2633,-1,4,20,6,1,6,17,20,6
2634,-1,4,20,6,1,16,2,4,3
2635,-1,4,20,8,4,4,12,9,20
2636,-1,5,1,3,9,18,13,9,17
2637,-1,5,1,6,3,3,1,13,15
2638,-1,5,3,6,6,18,18,11,6
2639,-1,5,3,8,1,18,3,6,4
2640,-1,5,3,18,3,6,17,10,17
2641,1,5,4,4,20,6,9,8,3
2642,-1,5,4,17,6,3,1,6,1
2643,1,5,4,18,10,14,8,3,13
2644,1,5,4,18,16,10,1,3,10
2645,-1,5,4,20,8,4,4,12,9
2646,-1,5,6,3,5,12,10,13,15
2647,-1,5,6,5,18,16,5,4,15
2648,-1,5,6,6,3,1,14,1,3
2649,-1,5,8,4,3,14,6,6,10
2650,-1,5,9,9,20,4,4,8,3
2651,-1,5,10,9,1,12,14,9,9
2652,1,5,10,10,10,17,10,4,14
2653,-1,5,11,6,13,10,9,9,3
2654,1,5,12,10,14,8,10,13,9
2655,-1,5,13,1,12,18,11,3,18
2656,-1,5,13,11,14,2,16,1,10
2657,1,5,13,16,10,8,10,14,9
2658,-1,5,14,17,9,1,4,18,4
2659,-1,5,14,17,9,17,4,4,4
2660,1,5,14,17,11,4,4,9,9
2661,1,5,16,8,10,12,17,13,9
2662,-1,5,17,2,20,10,3,1,6
2663,-1,5,17,13,6,6,6,6,16
2664,-1,5,18,2,13,17,4,8,8
2665,-1,5,18,9,3,18,5,16,13
2666,-1,5,18,16,5,4,15,7,4
2667,-1,5,18,17,4,4,3,9,15
2668,1,5,20,16,3,16,5,6,6
2669,1,6,1,1,11,18,4,11,1
2670,-1,6,1,3,17,16,18,3,10
2671,-1,6,1,5,17,2,20,10,3
2672,-1,6,1,6,16,18,13,1,8
2673,-1,6,1,6,17,20,6,1,16
2674,-1,6,1,9,5,9,9,20,4
2675,-1,6,1,13,6,4,4,14,15
2676,-1,6,1,13,6,6,6,9,15
2677,-1,6,1,16,1,17,5,13,11
2678,-1,6,1,16,2,4,3,8,1
2679,-1,6,1,16,16,17,17,16,17
2680,-1,6,1,18,4,9,6,18,13
2681,1,6,2,8,10,18,18,1,1
2682,-1,6,2,18,18,6,17,9,9
2683,-1,6,3,1,6,1,16,1,17
2684,-1,6,3,1,14,1,3,4,6
2685,1,6,3,4,11,18,16,10,9
2686,-1,6,3,4,13,6,13,14,15
2687,-1,6,3,9,12,6,6,17,15
2688,-1,6,3,14,9,13,10,1,14
2689,-1,6,3,18,6,14,10,6,10
2690,-1,6,3,18,16,4,4,17,11
2691,-1,6,3,20,13,10,4,1,18
2692,1,6,4,1,5,17,8,10,16
2693,-1,6,4,1,10,16,4,4,17
2694,-1,6,4,4,4,4,4,4,4
2695,-1,6,4,16,9,4,14,18,1
2696,-1,6,4,17,1,9,6,3,20
2697,-1,6,4,17,9,3,14,18,1
2698,-1,6,5,1,6,3,3,1,13
2699,-1,6,5,6,5,18,16,5,4
2700,1,6,5,16,10,10,1,17,4
2701,-1,6,5,17,13,6,6,6,6
2702,1,6,5,18,16,5,4,15,7
2703,-1,6,6,1,9,5,9,9,20
2704,-1,6,6,3,1,14,1,3,4
2705,-1,6,6,3,9,12,6,6,17
2706,-1,6,6,6,1,9,5,9,9
2707,-1,6,6,6,2,1,10,10,15
2708,-1,6,6,6,6,16,16,16,16
2709,-1,6,6,6,6,16,16,18,16
2710,-1,6,6,6,16,6,6,10,1
2711,-1,6,6,6,16,16,16,16,6
2712,-1,6,6,6,16,16,18,16,11
2713,-1,6,6,10,17,16,18,1,18
2714,-1,6,6,16,2,13,16,6,13
2715,-1,6,6,16,6,6,10,1,16
2716,-1,6,6,16,16,16,16,6,6
2717,-1,6,6,16,16,18,16,11,8
2718,-1,6,6,17,17,11,20,13,6
2719,-1,6,6,18,18,11,6,16,3
2720,-1,6,8,8,20,6,17,3,6
2721,-1,6,8,18,10,6,6,6,2
2722,-1,6,9,8,3,17,8,4,8
2723,-1,6,9,16,6,6,6,6,16
2724,-1,6,10,6,4,12,18,11,4
2725,-1,6,10,9,11,18,4,9,3
2726,-1,6,10,16,9,6,12,9,20
2727,-1,6,10,17,16,18,1,18,15
2728,1,6,10,18,10,17,10,6,14
2729,-1,6,11,1,11,1,6,14,16
2730,-1,6,11,2,9,1,6,5,1
2731,-1,6,11,2,14,14,10,13,15
2732,-1,6,11,12,5,9,17,13,15
2733,1,6,11,18,11,11,18,13,6
2734,-1,6,12,9,20,16,1,14,6
2735,-1,6,14,4,1,13,8,20,4
2736,-1,6,14,6,3,18,6,14,10
2737,-1,6,14,10,6,10,6,4,12
2738,-1,6,14,13,6,1,5,17,2
2739,1,6,15,1,11,14,18,1,9
2740,1,6,15,6,20,5,4,20,8
2741,1,6,15,18,5,4,18,16,10
2742,-1,6,16,2,13,16,6,13,14
2743,-1,6,16,6,6,10,1,16,1
2744,-1,6,16,6,11,2,9,1,6
2745,-1,6,16,10,14,12,6,18,17
2746,-1,6,16,16,16,16,6,6,6
2747,-1,6,16,16,18,16,11,8,1
2748,-1,6,16,18,13,1,8,14,15
2749,-1,6,17,3,6,14,4,1,13
2750,1,6,17,12,1,1,4,5,14
2751,-1,6,17,17,11,20,13,6,8
2752,-1,6,17,20,6,1,16,16,17
2753,-1,6,18,9,16,4,6,9,15
2754,-1,6,18,10,9,18,8,9,15
2755,1,6,18,16,10,1,18,2,9
2756,-1,6,18,18,11,6,16,3,16
2757,1,6,19,4,10,8,4,13,17
2758,-1,6,20,2,10,8,8,12,12
2759,1,7,11,18,16,3,4,20,4
2760,-1,8,1,13,3,17,16,13,15
2761,-1,8,1,14,13,10,1,16,15
2762,-1,8,1,18,3,6,4,13,10
2763,-1,8,1,18,4,17,3,18,15
2764,-1,8,3,12,1,13,4,4,15
2765,-1,8,3,12,6,16,6,11,2
2766,-1,8,3,13,4,18,17,3,4
2767,-1,8,3,13,6,3,16,3,8
2768,-1,8,3,17,8,4,8,8,17
2769,-1,8,4,3,14,6,6,10,4
2770,-1,8,4,4,12,3,4,18,10
2771,-1,8,4,4,12,9,20,16,15
2772,-1,8,4,10,13,11,3,13,9
2773,-1,8,4,11,4,9,14,14,14
2774,-1,8,4,13,17,10,3,4,10
2775,1,8,4,20,20,5,6,3,5
2776,-1,8,6,6,6,16,6,6,10
2777,1,8,6,8,10,18,4,9,1
2778,-1,8,8,3,13,6,3,16,3
2779,-1,8,8,12,12,7,12,5,1
2780,-1,8,8,20,6,17,3,6,14
2781,1,8,10,1,1,3,4,16,17
2782,-1,8,10,6,1,3,17,16,18
2783,-1,8,10,13,9,16,1,9,14
2784,-1,8,10,14,9,17,4,16,8
2785,-1,8,10,16,3,13,9,9,9
2786,-1,8,10,16,16,10,10,13,5
2787,-1,8,12,12,7,12,5,1,9
2788,-1,8,12,14,6,6,10,17,16
2789,-1,8,12,14,17,14,9,4,12
2790,-1,8,13,1,10,16,18,16,15
2791,1,8,14,3,6,20,10,16,10
2792,1,8,14,8,11,9,18,4,4
2793,1,8,15,10,15,4,10,2,7
2794,-1,8,16,9,11,10,5,18,4
2795,-1,8,16,9,11,18,13,17,16
2796,-1,8,16,13,9,14,3,4,6
2797,-1,8,17,6,4,16,9,4,14
2798,-1,8,17,6,4,17,9,3,14
2799,1,8,17,14,3,10,10,4,17
2800,-1,8,18,10,6,6,6,2,1
2801,-1,8,20,4,10,17,16,14,5
2802,-1,8,20,6,17,3,6,14,4
2803,-1,9,1,4,18,4,14,18,4
2804,-1,9,1,5,11,6,13,10,9
2805,-1,9,1,6,1,18,4,9,6
2806,-1,9,1,6,5,1,6,3,3
2807,-1,9,1,10,10,14,16,16,1
2808,-1,9,1,14,3,4,8,13,1
2809,-1,9,3,1,3,10,17,3,17
2810,-1,9,3,14,18,1,12,16,1
2811,-1,9,3,18,5,16,13,8,6
2812,-1,9,4,1,10,9,9,14,10
2813,-1,9,4,14,18,1,12,16,1
2814,-1,9,4,18,13,1,18,13,4
2815,-1,9,5,9,9,20,4,4,8
2816,1,9,6,2,3,18,18,18,8
2817,-1,9,6,2,18,18,6,17,9
2818,-1,9,6,3,20,13,10,4,1
2819,-1,9,6,8,8,20,6,17,3
2820,-1,9,6,12,9,20,16,1,14
2821,1,9,7,8,20,20,8,17,6
2822,-1,9,8,3,17,8,4,8,8
2823,-1,9,9,1,5,11,6,13,10
2824,-1,9,9,4,4,8,9,14,15
2825,-1,9,9,4,18,13,1,18,13
2826,-1,9,9,6,9,13,4,10,15
2827,-1,9,9,9,4,18,13,1,18
2828,-1,9,9,10,6,12,16,10,10
2829,-1,9,9,14,10,13,6,18,9
2830,-1,9,9,20,4,4,8,3,12
2831,-1,9,10,1,4,14,1,4,15
2832,1,9,10,3,5,10,4,6,3
2833,-1,9,10,6,12,16,10,10,15
2834,-1,9,11,10,5,18,4,13,8
2835,-1,9,11,18,4,9,3,14,3
2836,-1,9,11,18,13,17,16,3,9
2837,-1,9,12,8,1,18,4,17,3
2838,-1,9,13,16,9,6,14,9,15
2839,-1,9,13,18,6,6,3,9,12
2840,-1,9,14,3,4,6,18,10,9
2841,-1,9,14,10,13,6,18,9,16
2842,-1,9,14,14,14,3,14,18,3
2843,-1,9,16,1,9,14,9,4,15
2844,1,9,16,4,11,4,18,14,3
2845,-1,9,16,6,6,6,6,16,16
2846,1,9,16,8,20,20,8,17,6
2847,-1,9,16,10,6,10,16,9,6
2848,-1,9,16,18,16,14,9,18,1
2849,-1,9,17,4,4,4,4,8,3
2850,-1,9,17,4,16,8,16,9,17
2851,-1,9,18,1,1,1,11,13,18
2852,-1,9,18,4,4,8,1,1,16
2853,-1,9,18,13,9,17,1,4,12
2854,-1,9,18,16,17,1,16,18,6
2855,1,9,19,4,6,10,18,20,1
2856,-1,9,20,4,4,8,3,12,1
2857,-1,9,20,16,1,14,6,4,15
2858,-1,10,1,3,10,14,12,3,4
2859,-1,10,1,8,8,3,13,6,3
2860,-1,10,1,14,9,11,11,8,6
2861,-1,10,1,16,1,16,1,16,1
2862,-1,10,1,17,4,3,9,4,1
2863,1,10,3,1,19,10,4,11,12
2864,-1,10,3,3,14,4,1,9,15
2865,-1,10,3,4,4,4,14,10,10
2866,-1,10,3,4,10,3,14,9,11
2867,1,10,3,5,17,5,18,2,13
2868,-1,10,3,6,1,13,6,6,6
2869,1,10,3,12,10,18,1,8,10
2870,-1,10,4,3,10,4,9,14,15
2871,1,10,4,4,15,8,10,6,1
2872,-1,10,4,6,3,14,9,13,10
2873,-1,10,4,6,10,9,11,18,4
2874,-1,10,4,9,3,9,13,16,10
2875,-1,10,4,9,16,10,6,10,16
2876,-1,10,4,9,16,18,16,14,9
2877,-1,10,4,10,3,6,1,13,6
2878,-1,10,4,10,4,11,12,16,3
2879,-1,10,4,10,9,9,4,4,8
2880,-1,10,4,10,17,3,3,12,5
2881,-1,10,4,11,12,13,6,20,4
2882,-1,10,4,11,12,16,3,10,9
2883,-1,10,4,12,16,1,6,1,17
2884,-1,10,4,13,17,18,8,3,4
2885,-1,10,4,14,9,12,8,1,18
2886,-1,10,4,17,9,6,4,13,15
2887,-1,10,4,18,11,18,15,8,15
2888,-1,10,4,20,6,1,16,2,4
2889,1,10,5,1,3,18,18,13,9
2890,-1,10,6,1,3,17,16,18,3
2891,-1,10,6,4,12,18,11,4,15
2892,-1,10,6,6,6,2,1,10,10
2893,-1,10,6,10,6,4,12,18,11
2894,-1,10,6,10,16,9,6,12,9
2895,-1,10,6,14,6,3,18,6,14
2896,1,10,8,4,11,4,9,14,14
2897,-1,10,8,8,12,12,7,12,5
2898,1,10,8,20,3,5,8,4,3
2899,-1,10,9,1,10,10,14,16,16
2900,-1,10,9,1,12,14,9,9,15
2901,-1,10,9,6,2,18,18,6,17
2902,-1,10,9,9,4,4,8,9,14
2903,-1,10,9,9,14,10,13,6,18
2904,-1,10,9,11,18,4,9,3,14
2905,-1,10,10,3,3,14,4,1,9
2906,1,10,10,4,10,4,11,12,16
2907,-1,10,10,4,17,9,6,4,13
2908,-1,10,10,6,9,9,9,9,15
2909,-1,10,10,13,16,6,11,2,14
2910,-1,10,10,14,3,16,6,4,18
2911,-1,10,10,14,16,16,1,16,15
2912,-1,10,13,6,18,9,16,4,6
2913,-1,10,13,9,16,1,9,14,9
2914,-1,10,13,11,3,13,9,10,12
2915,-1,10,13,16,6,11,2,14,14
2916,-1,10,14,1,10,4,9,3,9
2917,-1,10,14,3,16,6,4,18,15
2918,-1,10,14,9,17,4,16,8,16
2919,-1,10,14,12,3,4,18,1,5
2920,-1,10,14,12,6,18,17,1,1
2921,-1,10,15,1,14,10,10,14,15
2922,-1,10,16,3,13,9,9,9,17
2923,-1,10,16,4,4,17,17,1,6
2924,-1,10,16,6,4,17,1,9,6
2925,-1,10,16,6,6,17,17,11,20
2926,-1,10,16,9,6,12,9,20,16
2927,-1,10,16,9,13,16,9,6,14
2928,-1,10,16,10,10,6,9,9,9
2929,-1,10,16,10,10,14,3,16,6
2930,1,10,16,12,10,14,18,17,14
2931,-1,10,16,16,4,1,10,4,1
2932,-1,10,16,16,10,10,13,5,18
2933,-1,10,17,3,3,12,5,4,16
2934,-1,10,17,3,17,1,14,17,15
2935,1,10,17,4,10,16,11,14,3
2936,-1,10,17,8,3,10,9,12,5
2937,-1,10,17,16,14,5,17,6,10
2938,-1,10,18,8,3,12,6,16,6
2939,-1,10,18,8,6,6,6,16,6
2940,-1,10,18,12,14,12,13,8,1
2941,-1,10,18,17,18,1,1,1,6
2942,-1,10,18,18,3,12,6,16,6
2943,-1,10,18,20,1,13,13,6,9
2944,-1,10,18,20,14,1,9,10,1
2945,1,10,20,1,12,17,18,10,16
2946,-1,11,1,3,6,20,1,18,3
2947,-1,11,1,6,14,16,13,18,10
2948,-1,11,1,11,1,6,14,16,13
2949,-1,11,2,9,1,6,5,1,6
2950,-1,11,3,13,9,10,12,9,15
2951,1,11,4,3,15,10,14,1,10
2952,-1,11,4,9,14,14,14,3,14
2953,1,11,5,1,1,4,4,17,6
2954,-1,11,6,13,10,9,9,3,15
2955,-1,11,10,5,18,4,13,8,10
2956,1,11,12,8,6,16,3,9,10
2957,-1,11,12,13,6,20,4,18,1
2958,-1,11,12,16,3,10,9,1,14
2959,-1,11,14,3,4,4,10,11,9
2960,-1,11,18,3,12,4,1,8,20
2961,-1,11,18,4,9,3,14,3,6
2962,-1,11,18,13,6,1,6,16,18
2963,-1,11,18,13,17,16,3,9,6
2964,-1,11,20,13,6,8,1,3,15
2965,-1,12,1,4,9,4,10,4,4
2966,-1,12,3,4,18,10,18,1,6
2967,-1,12,3,6,13,11,13,14,17
2968,-1,12,4,1,8,20,3,8,2
2969,-1,12,5,13,1,12,18,11,3
2970,-1,12,6,3,18,16,4,4,17
2971,-1,12,6,16,6,11,2,9,1
2972,-1,12,6,18,17,1,1,3,15
2973,1,12,7,8,12,18,4,10,16
2974,-1,12,8,1,18,4,17,3,18
2975,-1,12,9,20,16,1,14,6,4
2976,1,12,10,1,10,1,1,16,1
2977,1,12,10,17,10,16,4,17,14
2978,-1,12,13,6,20,4,18,1,13
2979,-1,12,13,8,1,14,13,10,1
2980,-1,12,14,6,6,10,17,16,18
2981,-1,12,14,12,13,8,1,14,13
2982,-1,12,14,17,14,9,4,12,10
2983,-1,12,16,1,6,1,17,20,8
2984,-1,12,16,3,10,9,1,14,10
2985,-1,12,17,13,9,9,10,6,12
2986,1,12,18,4,10,16,10,10,6
2987,-1,12,18,11,3,18,8,1,15
2988,-1,12,18,18,8,18,1,16,14
2989,1,13,1,1,5,17,4,1,4
2990,-1,13,1,12,18,11,3,18,8
2991,-1,13,1,18,13,4,17,10,9
2992,1,13,4,4,11,18,17,5,9
2993,-1,13,4,4,16,13,8,4,14
2994,1,13,4,8,4,4,18,14,1
2995,-1,13,4,10,10,3,3,14,4
2996,-1,13,4,12,1,4,9,4,10
2997,-1,13,4,17,10,9,9,9,15
2998,-1,13,4,18,17,3,4,4,8
2999,-1,13,6,1,5,17,2,20,10
3000,-1,13,6,1,6,16,18,13,1
3001,-1,13,6,3,16,3,8,8,15
3002,-1,13,6,6,6,6,16,16,18
3003,1,13,6,8,5,20,16,3,16
3004,-1,13,6,18,9,16,4,6,9
3005,-1,13,6,20,4,18,1,13,15
3006,-1,13,8,1,14,13,10,1,16
3007,-1,13,8,4,14,10,4,4,15
3008,-1,13,8,20,4,10,17,16,14
3009,-1,13,9,9,10,6,12,16,10
3010,-1,13,9,14,3,4,6,18,10
3011,-1,13,9,16,1,9,14,9,4
3012,-1,13,9,17,1,4,12,5,15
3013,1,13,9,18,5,5,8,14,1
3014,1,13,10,11,11,20,8,16,9
3015,-1,13,10,12,13,9,1,12,15
3016,-1,13,11,3,13,9,10,12,9
3017,1,13,11,4,6,18,3,8,16
3018,-1,13,11,14,2,16,1,10,15
3019,-1,13,13,6,9,4,9,14,15
3020,1,13,15,18,11,16,17,14,15
3021,1,13,16,1,5,10,4,10,9
3022,-1,13,16,6,11,2,14,14,10
3023,1,13,16,13,15,4,11,8,12
3024,-1,13,17,4,8,8,1,5,16
3025,1,13,17,8,10,4,4,1,9
3026,-1,13,17,10,3,4,10,3,14
3027,1,13,17,18,5,5,3,8,1
3028,-1,13,17,18,6,11,12,5,9
3029,-1,13,17,18,8,3,4,18,15
3030,-1,13,18,6,6,3,9,12,6
3031,-1,13,18,10,4,4,9,4,15
3032,1,13,18,10,10,17,4,1,13
3033,1,13,20,4,5,13,4,4,16
3034,-1,14,1,3,4,6,14,1,15
3035,-1,14,1,9,10,1,4,14,1
3036,-1,14,1,10,3,1,3,5,15
3037,-1,14,1,10,3,3,17,4,15
3038,-1,14,1,10,4,9,3,9,13
3039,-1,14,3,1,4,10,9,1,10
3040,-1,14,3,4,4,10,11,9,15
3041,-1,14,3,4,6,18,10,9,18
3042,-1,14,3,4,8,13,1,10,16
3043,-1,14,3,6,3,4,13,6,13
3044,1,14,3,6,20,10,16,10,10
3045,-1,14,4,1,13,8,20,4,10
3046,-1,14,4,20,6,1,6,17,20
3047,1,14,5,14,10,20,4,4,13
3048,-1,14,6,3,18,6,14,10,6
3049,-1,14,6,6,10,4,1,18,15
3050,-1,14,6,6,10,17,16,18,1
3051,-1,14,8,3,13,4,18,17,3
3052,-1,14,9,1,16,12,10,9,15
3053,-1,14,9,12,8,1,18,4,17
3054,-1,14,9,17,4,16,8,16,9
3055,-1,14,9,18,1,1,1,11,13
3056,-1,14,10,6,10,6,4,12,18
3057,-1,14,10,13,6,18,9,16,4
3058,-1,14,10,16,16,4,1,10,4
3059,-1,14,12,3,4,18,1,5,15
3060,1,14,12,4,6,10,17,8,3
3061,-1,14,12,6,3,18,16,4,4
3062,-1,14,12,6,18,17,1,1,3
3063,-1,14,12,13,8,1,14,13,10
3064,-1,14,13,6,1,5,17,2,20
3065,-1,14,13,17,18,6,11,12,5
3066,-1,14,14,14,3,14,18,3,15
3067,-1,14,14,17,15,1,1,1,6
3068,1,14,16,4,15,14,9,1,16
3069,-1,14,17,9,1,4,18,4,14
3070,-1,14,17,9,17,4,4,4,4
3071,-1,14,17,14,9,4,12,10,15
3072,-1,14,17,15,1,1,1,6,15
3073,-1,14,18,1,9,18,16,17,1
3074,-1,14,18,1,12,16,1,5,18
3075,-1,14,18,4,10,13,3,6,9
3076,-1,14,18,13,15,18,11,16,17
3077,-1,14,18,17,14,13,17,18,6
3078,-1,14,20,16,6,1,14,18,15
3079,-1,15,1,10,3,6,1,2,6
3080,1,15,1,18,5,18,3,10,4
3081,1,15,5,3,11,1,4,12,18
3082,-1,15,6,20,2,10,8,8,12
3083,1,15,7,6,10,20,4,9,9
3084,1,15,10,10,15,6,6,16,2
3085,1,15,16,5,15,1,15,1,10
3086,1,15,18,2,17,10,1,8,8
3087,-1,15,18,11,16,17,14,15,18
3088,-1,16,1,1,1,18,3,1,6
3089,-1,16,1,6,1,17,20,8,15
3090,-1,16,1,16,1,16,1,4,15
3091,-1,16,1,17,5,13,11,14,2
3092,-1,16,2,13,16,6,13,14,13
3093,1,16,3,4,20,4,14,10,16
3094,-1,16,3,10,9,1,14,10,15
3095,-1,16,3,13,9,9,9,17,15
3096,-1,16,3,16,5,6,6,3,1
3097,-1,16,4,1,10,4,1,1,15
3098,1,16,4,4,12,20,14,1,10
3099,-1,16,4,4,17,11,6,16,15
3100,-1,16,4,4,17,17,1,6,4
3101,1,16,4,12,11,4,4,4,1
3102,-1,16,4,17,14,12,6,3,18
3103,1,16,5,4,10,5,1,3,9
3104,-1,16,5,6,6,3,1,14,1
3105,-1,16,6,1,13,6,4,4,14
3106,-1,16,6,4,17,1,9,6,3
3107,1,16,6,4,20,5,10,9,1
3108,-1,16,6,5,17,13,6,6,6
3109,-1,16,6,6,6,6,16,16,16
3110,-1,16,6,6,10,1,16,1,15
3111,-1,16,6,6,17,17,11,20,13
3112,-1,16,6,11,2,9,1,6,5
3113,-1,16,6,11,2,14,14,10,13
3114,-1,16,9,3,1,3,10,17,3
3115,-1,16,9,4,14,18,1,12,16
3116,-1,16,9,6,12,9,20,16,1
3117,1,16,9,11,10,5,18,4,13
3118,-1,16,9,11,18,13,17,16,3
3119,-1,16,9,13,16,9,6,14,9
3120,-1,16,10,1,3,10,14,12,3
3121,-1,16,10,6,10,16,9,6,12
3122,-1,16,10,9,3,20,2,17,15
3123,-1,16,10,10,6,9,9,9,9
3124,-1,16,10,10,14,3,16,6,4
3125,-1,16,10,14,12,6,18,17,1
3126,-1,16,11,14,3,4,4,10,11
3127,1,16,12,8,5,20,4,6,16
3128,-1,16,13,8,4,14,10,4,4
3129,-1,16,13,9,14,3,4,6,18
3130,1,16,14,1,10,10,4,10,4
3131,1,16,14,4,5,10,1,16,1
3132,-1,16,14,9,18,1,1,1,11
3133,-1,16,16,4,1,10,4,1,1
3134,-1,16,16,9,3,1,3,10,17
3135,-1,16,16,10,10,13,5,18,15
3136,-1,16,16,16,16,6,6,6,15
3137,-1,16,16,17,16,6,5,17,13
3138,-1,16,16,17,17,16,17,6,15
3139,-1,16,16,18,16,11,8,1,16
3140,-1,16,17,6,16,8,1,9,15
3141,-1,16,17,16,6,5,17,13,6
3142,-1,16,18,3,10,4,4,17,6
3143,-1,16,18,16,11,8,1,16,15
3144,-1,16,18,16,14,9,18,1,1
3145,1,16,19,17,6,5,14,17,9
3146,1,16,20,3,10,18,10,16,9
3147,1,16,20,3,20,10,18,8,6
3148,1,16,20,17,1,14,4,20,6
3149,-1,17,1,6,4,14,16,17,15
3150,-1,17,1,9,6,3,20,13,10
3151,-1,17,2,20,10,3,1,6,10
3152,-1,17,3,3,12,5,4,16,15
3153,-1,17,3,4,4,8,9,9,15
3154,-1,17,3,6,14,4,1,13,8
3155,-1,17,4,1,4,10,4,4,15
3156,-1,17,4,1,13,10,12,13,9
3157,-1,17,4,3,9,4,1,10,9
3158,-1,17,4,4,4,4,8,3,15
3159,-1,17,4,4,10,3,4,4,4
3160,-1,17,4,8,8,1,5,16,3
3161,-1,17,4,8,8,1,5,16,12
3162,-1,17,4,13,4,10,10,3,3
3163,-1,17,4,16,8,16,9,17,12
3164,-1,17,5,13,11,14,2,16,1
3165,-1,17,6,3,1,6,1,16,1
3166,-1,17,6,4,1,10,16,4,4
3167,-1,17,6,4,16,9,4,14,18
3168,-1,17,6,4,17,9,3,14,18
3169,1,17,6,6,15,10,4,18,11
3170,-1,17,8,3,10,9,12,5,15
3171,-1,17,8,4,8,8,17,3,15
3172,-1,17,8,10,16,3,13,9,9
3173,1,17,8,11,1,18,4,5,3
3174,-1,17,9,1,4,18,4,14,18
3175,-1,17,9,3,14,18,1,12,16
3176,1,17,9,8,10,1,4,6,6
3177,-1,17,9,13,18,6,6,3,9
3178,-1,17,9,17,4,4,4,4,8
3179,-1,17,10,3,4,10,3,14,9
3180,-1,17,10,4,14,9,12,8,1
3181,-1,17,10,6,14,6,3,18,6
3182,1,17,10,18,4,16,16,17,16
3183,-1,17,10,18,17,18,1,1,1
3184,-1,17,11,20,13,6,8,1,3
3185,-1,17,13,6,6,6,6,16,16
3186,-1,17,13,9,9,10,6,12,16
3187,-1,17,14,12,6,3,18,16,4
3188,-1,17,14,13,17,18,6,11,12
3189,1,17,15,1,1,18,4,4,6
3190,1,17,15,18,1,10,4,9,16
3191,-1,17,16,6,5,17,13,6,6
3192,-1,17,16,14,5,17,6,10,9
3193,-1,17,16,18,3,10,4,4,17
3194,-1,17,17,1,6,4,14,16,17
3195,-1,17,17,11,20,13,6,8,1
3196,-1,17,18,1,1,1,6,9,16
3197,1,17,18,5,5,3,8,1,18
3198,-1,17,18,6,11,12,5,9,17
3199,-1,17,18,8,12,14,17,14,9
3200,-1,17,18,9,9,6,9,13,4
3201,-1,17,18,10,16,6,6,17,17
3202,-1,17,18,17,9,13,18,6,6
3203,-1,17,18,18,4,4,1,3,3
3204,-1,17,20,6,1,16,16,17,17
3205,-1,18,1,1,1,6,9,16,6
3206,-1,18,1,1,1,11,13,18,15
3207,-1,18,1,1,12,3,6,13,11
3208,-1,18,1,8,10,3,8,12,15
3209,1,18,1,8,12,5,18,17,4
3210,-1,18,1,9,18,16,17,1,16
3211,-1,18,1,12,16,1,5,18,4
3212,-1,18,2,9,1,6,1,18,4
3213,-1,18,2,13,17,4,8,8,1
3214,-1,18,3,1,6,11,1,11,1
3215,-1,18,3,6,4,13,10,6,15
3216,-1,18,3,6,17,10,17,1,13
3217,-1,18,3,8,16,13,9,14,3
3218,-1,18,3,10,4,4,17,6,15
3219,-1,18,3,10,4,13,17,18,8
3220,-1,18,3,12,4,1,8,20,3
3221,-1,18,3,12,6,16,6,11,2
3222,-1,18,4,4,1,3,3,3,9
3223,-1,18,4,4,4,16,6,1,13
3224,-1,18,4,4,6,4,4,4,4
3225,-1,18,4,4,6,8,18,10,6
3226,-1,18,4,4,8,1,1,16,9
3227,-1,18,4,4,9,9,9,4,18
3228,-1,18,4,5,3,6,6,18,18
3229,-1,18,4,9,1,14,3,4,8
3230,-1,18,4,9,3,14,3,6,6
3231,-1,18,4,9,6,18,13,10,20
3232,-1,18,4,10,13,3,6,9,9
3233,-1,18,4,10,16,10,10,6,9
3234,-1,18,4,11,1,3,6,20,1
3235,-1,18,4,14,3,6,3,4,13
3236,-1,18,4,14,18,4,10,13,3
3237,-1,18,4,18,16,9,10,9,15
3238,1,18,5,5,3,8,1,18,3
3239,-1,18,5,16,13,8,6,4,15
3240,-1,18,6,6,3,9,12,6,6
3241,-1,18,6,11,12,5,9,17,13
3242,-1,18,6,14,10,6,10,6,4
3243,-1,18,8,1,13,3,17,16,13
3244,-1,18,8,3,12,6,16,6,11
3245,-1,18,8,6,6,6,16,6,6
3246,-1,18,8,12,14,17,14,9,4
3247,-1,18,8,13,1,6,18,13,15
3248,-1,18,8,16,9,11,10,5,18
3249,-1,18,8,18,1,16,14,9,15
3250,-1,18,9,3,18,5,16,13,8
3251,-1,18,9,9,6,9,13,4,10
3252,-1,18,10,6,6,6,2,1,10
3253,1,18,10,12,5,20,4,1,12
3254,1,18,10,14,1,10,4,6,10
3255,-1,18,10,16,6,6,17,17,11
3256,-1,18,10,16,9,13,16,9,6
3257,-1,18,10,18,1,6,5,6,15
3258,-1,18,11,16,17,14,15,18,1
3259,-1,18,12,14,12,13,8,1,14
3260,-1,18,13,1,18,13,4,17,10
3261,-1,18,13,4,17,10,9,9,9
